Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1084269,TORTERIA LAS FUTBOLERAS,TORTERIA LAS FUTBOLERAS,1578487,Restaurant,Risk 1 (High),2152 W CERMAK RD,CHICAGO,IL,60608,06/25/2012,Complaint,Fail,"6. HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS. - Comments: EMPLOYEES WERE OBSERVED NOT WASHING HANDS IN BETWEEN HANDLING DIRTY TOWELS AND SHELL EGGS AND READY TO EAT FOOD AND OPENING COOLER DOORS, THE COOLER HANDLES HAVE A 1/4"" BUILDUP OF FOOD ON THEM.  OBSERVE GOOD HANDWASHING PRACTICES AND MINIMIZE BAERE HAND CONTACT WITH READY TO EAT FOOD.  WASH HANDS WHEN THEY ARE DIRTY AND IN BETWEEN JOBS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: 5 LIVE COCKROACHES WERE FOUND UNDER THE KITCHEN SINK BACKSPLASH, REMOVE ALL EVIDENCE OF PESTS. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: THE KNIVES ARE STORED IN AN UNSANITARY HOLDER WITH FOOD ON THE BLADES, THE CUTTING BOARDS ARE STAINED AND UNSANITARY.  CLEAN, RINSE AND SANITIZE THE KNIVES AND BOARDS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE MEAT SLICER IS DIRTY; WASH, RINSE AND SANITIZE THE MEAT SLICER IN DETAIL IN BETWEEN USE.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOOR BASEBOARDS BEHIND THE PREP COOLER AND ORDER WINDOW IS PULLED AWAY FROM THE WALL AND THE FLOORS ARE DIRTY, CLEAN AND REPAIR UNTIL THE FLOORS ARE CLEAN.",41.85221316094893,-87.68039534069054,"(41.85221316094893, -87.68039534069054)"
1084275,THE JAM HOUSE,,2162186,Restaurant,Risk 2 (Medium),1854 W 18TH ST,CHICAGO,IL,60608,06/28/2012,License,Fail,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: THE BASEMENT FLOOR IS FULL OF WATER AND DIRTY, CLEAN THE FLOOR AND REPAIR THE PLUMBING LEAK.    NO MOP SINK ON PREMISES, INSTALL A MOP SINK. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: THE REAR BASEMENT DOOR HAS A 3"" GAP AT THE BOTTOM, REPAIR THE DOOR SO PEST PROOF. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: THE THREE COMPARTMENT SINK HAS NO ATTACHED METAL DRAINBOARD, INSTALL A STAINLESS STEEL ATTACHED METAL DRAINBOARD. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE BASEBOARDS ARE FULL OF UNSANITARY GAPS, RESEAL THE BASEBOARDS SO THEY ARE SMOOTH AND SANITARY. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE PREP AREA HAS UNSANITARY BRICK WALLS, THE WALLS MUST BE SMOOTH, SANITARY AND EASY TO MAINTAIN. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: THE BATHROOM DOOR IS NOT SELF CLOSING, INSTALL A SELF CLOSING DEVICE.",41.85780570258303,-87.67327895610481,"(41.85780570258303, -87.67327895610481)"
1084320,"PEAPOD, LLC.",PEAPOD,2177217,Wholesale,Risk 3 (Low),2300 S THROOP ST,CHICAGO,IL,60608,07/25/2012,License,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: NO REFRIGERATION ON PREMISES, ADEQUATE REFRIGERATION MUST BE AVAILABLE TO KEEP POTENTIALLY HAZARDOUS FOODS AT 40f OR LESS AND FROZEN FOODS AT 0f OR LESS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: THE DOCK DOORS AND COMMON ENTRY WAY HAS 1/4"" AND LARGER GAPS, PEST PROOF ALL OUTER OPENINGS.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOORS ARE DIRTY IN THE BASEMENT BREAK AREA AND DOCK, THE FLOORS NEED TO BE CLEANED IN DETAIL. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SOME DAMAGED CEILING SECTIONS AND PEELING PAINT ON THE I BEAMS WAS FOUND, REPAIR THE WALL CEILINGS SO THEY ARE SMOOTH AND SANITARY. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: ONE OF THE FOUR TOILETS IS OUT OF ORDER, REPAIR THE TOILET.  ONE SET OF FAUCET HANDLES IS MISSING ON THE BATHROOM HANDSINK, REPAIR THE FAUCET OR REMOVE IT.",41.85045102427,-87.65879785567869,"(41.85045102427, -87.65879785567869)"
1084358,SUCCEZZ,,2098980,Liquor,Risk 3 (Low),2201 W WALNUT ST,CHICAGO,IL,60612,09/04/2012,License,Fail,"8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: THE DISHMACHINE IS NOT CONNECTED, HAVE THE MACHINE READY FOR REINSPECTION. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: THE REAR DOOR HAS A 1"" GAP AT THE BOTTOM, RODENT PROOF OUTER OPENINGS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE ICE MACHINE IS NOT ON PREMISES, INSTALL WITH BACKFLOW PREVENTION PER CITY CODE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE BAR NEEDS BASEBORADS, INSTALL TIGHT FITTING BASEBOARDS.",41.88567164152838,-87.68177223280703,"(41.88567164152838, -87.68177223280703)"
1084366,BIRRIERIA Y TAQUERIA EL CHIVO FELIZ INC.,BIRRIERIA Y TAQUERIA EL CHIVO FELIZ INC.,1942781,Restaurant,Risk 1 (High),2023 S WESTERN AVE,CHICAGO,IL,60608,09/10/2012,Complaint,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: UNPROTECTED/UNCOVERED FOODS ARE STORED INSIDE OF THE FRONT PREP COOLER, REAR KITCHEN 2-DOOR COOLER AND REAR THREE DOOR COOLER THAT ARE DIRTY AND UNSANITARY INSIDE WITH DIRTY, RUSTY SHELVING AND ENCRUSTED WITH SPILLED BLOOD.  WASH, RINSE AND SANITIZE THE COOLERS AND REPLACE OR REPAIR RUSTY SHELVING SO IT IS SMOOTH AND SANITARY AND COVER ALL OPEN FOOD PRODUCTS. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OVER 30 MOUSE DROPPINGS WERE FOUND AT THE TOP OF THE BASEMENT STAIRS ON THE LANDING AND THROUGHOUT THE REAR FOOD STORAGE AREA, REMOVE ALL EVIDENCE OF PEST ACTIVITY AND REPAIR THE SIDE SCREEN DOOR SO IT NO LONGER HAS A 1/4"" GAP IN THE SCREEN. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED MANAGER UPON ENTRY WHILE MEAT WAS BEING COOKED AND SERVED.  MR. ALFREDO ROJAS CAME IN 45 MINUTES INTO THE INSPECTION.  A CERTIFIED MANAGER MUST BE PRESENT AT ALL TIMES OF FOOD PREPARATION AND SERVICE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: THE STORAGE AND SHELVING THROUGHOUT THE PREMISES IS DIRTY, CLEAN ALL IN DETAIL. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE GASKETS ARE TORN ON THE FRONT COOLER AND ICE IS BUILDING UP IN THE REAR 2-DOOR COOLER, REPAIR AND CLEAN THE ABOVE ITEMS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOORS ARE DIRTY, CLEAN EVERY FLOOR FROM CORNER TO CORNER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE 4 BURNER STOVE AND PROPANE BURNER ARE NOT UNDER VENTILATION.  DISASSEMBLE THE PROPANE STOVE AND MOVE THE 4 BURNER STOVE UNDER THE VENTILATION HOOD. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE EXPOSED HANDSINK HAS RUSTY WATER COMING OUT, REPAIR THE PLUMBING.",41.85399278549998,-87.68554267529505,"(41.85399278549998, -87.68554267529505)"
1084378,MY GIRLFRIENDS KITCHEN,MY GIRLFRIENDS KITCHEN,2231793,Restaurant,Risk 1 (High),4335 W Madison ST,CHICAGO,IL,60624,02/06/2013,License,Fail,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: THE SOUTH COMPARTMENT OF THE THREE COMPARTMENT SINK LEAKS INTO A CONTAINER, REPAIR THE WASTE WATER LEAK.  TWO STOPPERS ARE MISSING FROM THE THREE COMPARTMENT SINK, OBTAIN TWO WORKING STOPPERS. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: THE GARBAGE DUMPSTER DOORS HAVE 3""-4"" GAPS WHEN CLOSED, HAVE THE DUMPSTER REPAIRED OR REPLACED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE GAS FIRED GYRO MACHINE IS NOT UNDER THE VENTILATION HOOD, MOVE THE UNIT UNDER THE HOOD.  THE ICE MACHINE IS DIRTY AND NOT WORKING, REPAIR OR REMOVE THE UNIT.  THE SODA DISPENSER IS DIRTY; WASH, RINSE AND SANITIZE THE ENTIRE UNIT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOORS ARE DIRTY, CLEAN THE FLOORS FROM CORNER TO CORNER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE WALLS HAVE FOAM SEALER STICKING OUT OF THE HOLES SEALED, SHAVE THE FOAM AND SEAL THE EXPOSED AREA SO IT IS SMOOTH AND SANITARY.",41.88051271628613,-87.7344379090307,"(41.88051271628613, -87.7344379090307)"
1084453,ELI WHITNEY ELEMENTARY SCHOOL/ANNEX,ELI WHITNEY ELEMENTARY SCHOOL/ANNEX,1981701,School,Risk 1 (High),2845 S KOMENSKY AVE,CHICAGO,IL,60623,03/21/2013,Canvass,Pass w/ Conditions,"25. TOXIC ITEMS PROPERLY STORED, LABELED AND USED - Comments: TWO BOTTLES OF ""ABSOLUTELY FABULOUS"" CLEANING SOLUTION WHICH HAS NO INGREDIENTS LISTED ANYWHERE ON THE BOTTLE WAS FOUND IN MODULAR PRE-K ROOM M-1, A GALLON OF BLEACH AND A COCA COLA BOTTLE WITH A BRIGHT BLUE CLEANING SOLUTION WAS FOUND IN THE BOTTOM OF AN UNLOCKED CABINET BETWEEN M-1 AND M-2 ALONG WITH AN UNMARKED BOTTLE OF LIGHT BLUE CLEANING SOLUTION. A DRINKING WATER BOTTLE MARKED ""FABULOSO"" WAS FOUND IN ROOM M-1 ON A LOW SHELF.  AN UNMARKED SPRAY BOTTLE OF LIGHT BLUE SOLUTION WAS FOUND IN FRONT OF THE CHILDRENS TOILET IN M-2.    ALL OF THE ABOVE ITEMS WERE REMOVED FROM THE ROOMS AT THIS TIME AND SCHOOL EMPLOYEES WERE COUNSELED TO REQUEST ALL CLEANING PRODUCTS FROM A SCHOOL APPROVED SOURCE. DISCUSSED CLEANING SUPPLY USAGE WITH THE SCHOOL PRINCIPAL AND ENGINEER AT THIS TIME AND SUGGESTED A TRAINING PLAN FOR SCHOOL EMPLOYEES AND HELPERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE CEILING ABOVE THE ANNEX REAR KITCHEN PREP TABLE IS WATER DAMAGED, REPLACE THE DAMAGED CEILING TILES.  THE BATHROOM WALLS IN ROOMS M-2, 112, 113 AND 114 ARE DIRTY AND DAMAGED, CLEAN AND RESEAL THE WALLS SO THEY ARE SMOOTH AND SANITARY. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: THE SINK / STORAGE AREA BETWEEN ROOMS M-1 AND M-2 IS VERY DARK, INSTALL ADDITIONAL LIGHTING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE TOILET FLUSH BUTTON IS HANGING OUT OF THE WALL OF THE WASHROOM IN ROOM # 114, A FAUCET HANDLE IS MISSING IN ROOM # 113 SINK AND THE SINK IN ROOM # 114 DRAINS SLOWLY, REPAIR THE PLUMBING.",41.83920450598151,-87.72548327717382,"(41.83920450598151, -87.72548327717382)"
1084454,ELI WHITNEY ELEMENTARY SCHOOL,ELI WHITNEY ELEMENTARY SCHOOL,25841,School,Risk 1 (High),2815 S Komensky  (4032W),CHICAGO,IL,60623,03/21/2013,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: THE EXPOSED HANDSINK BASE IS WATER DAMAGED IN THE KITCHEN AND THE FOOD SERVING ""WINDOW"" AREA HAS PEELING AND WORN PAINTED SURFACES, REPAIR OR REPLACE UNSANITARY / WORN AREAS.    THE WALK IN COOLER FAN GUARD IS DIRTY; CLEAN AND SANITIZE SAID ITEM. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: AN OUT OF ORDER WARMING OVEN AND TWO DISCONNECTED AND UNVENTED CONVECTION OVENS ARE IN THE KITCHEN, REPAIR OR REMOVE UNNECESSARY EQUIPMENT. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: THE FIRST FLOOR STAIRWELL AND VESTIBULE HAS LARGE AMOUNTS OF PEELING PAINT AND EFFLUENCE ON THE EXPOSED BRICKWORK AND THE GIRLS BASEMENT BATHROOM HAS DIRTY/DAMAGED WALLS, REPAIR THE WALLS AND CEILINGS SO THEY ARE SMOOTH AND EASY TO MAINTAIN. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: THE WALK IN COOLER AND FREEZER HAVE NO LIGHT, REPAIR LIGHTING. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE BASEMENT GIRLS ROOM HAS ONE SLOW WATER FAUCET AND THE NORTH MOBILE CLASSROOM HAS A DAMAGED TOILET HANDLE, REPAIR PLUMBING.",41.84006196902956,-87.72550839898086,"(41.84006196902956, -87.72550839898086)"
1084460,ST AGNES OF BOHEMIA SCHOOL,ST AGNES OF BOHEMIA SCHOOL,1878446,School,Risk 1 (High),2643 S Central Park AVE,CHICAGO,IL,60623,03/25/2013,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: A COUPLE OF ORANGES WERE FOUND BEHIND THE STOVE, REMOVE FOOD FROM THE FLOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: THE HOT WATER FLOW IN THE ""OLD"" BUILDING IS SLOW, INCREASE THE HOT WATER FLOW.    THE GIRLS GYM WASHROOM HAS 1 OUT OF ORDER HOT WATER FAUCET AND THE 2ND FLOOR HAS 1 OUT OF ORDER TOILET IN THE GIRLS WASHROOM, REPAIR PLUMBING. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLEANING SUPPLIES ARE INADEQUATELY STORED AND LABELED, PROPERLY LABEL SOAPY WATER SPRAY BOTTLES AND STORE THEM IN A SECURE MANNER IN THE CLASSROOMS.",41.843100073865166,-87.71460344772649,"(41.843100073865166, -87.71460344772649)"
1084470,IZALCO RESTAURANT,IZALCO RESTAURANT,1842835,Restaurant,Risk 1 (High),4377 W 26TH ST,CHICAGO,IL,60623,04/01/2013,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: THE ICE MACHINE DOOR IS GREASY; WASH, RINSE AND SANITIZE THE DOOR. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: THE FLOORS HAVE DEBRIS UNDER AND BEHIND THE EQUIPMENT, MOVE THE EQUIPMENT AND CLEAN THE FLOORS FROM CORNER TO CORNER. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THE ""NEW "" 1 DOOR PREP COOLER THERMOMETER IS MISSING, REPLACE THE THERMOMETER.",41.84400590005405,-87.7340464939846,"(41.84400590005405, -87.7340464939846)"
1092225,7-ELEVEN #25431,7-ELEVEN #25431,12327,Grocery Store,Risk 2 (Medium),3407 N HALSTED ST,CHICAGO,IL,60657,12/07/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST ELEVATE SOFT DRINKS 6"" OF FLOOR AND 6"" AWAY FROM WALL IN REAR FOOD AREA AND INSIDE WALK-IN COOLER. FOR EASY OF CLEANING AND FOOD PROTECTION. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DATAIL CLEAN FLOOR UNDERNEATH SHELVING  IN REAR FOOD STORAGE AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAKING PIPE UNDERNEATH 3-COMPARTMENT SINK. MUST REPAIR.",41.94385385221763,-87.64923480228471,"(41.94385385221763, -87.64923480228471)"
1092230,7-ELEVEN #20187,7-ELEVEN #20187,12076,Grocery Store,Risk 2 (Medium),3554 N SHEFFIELD AVE,CHICAGO,IL,60657,12/11/2012,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST ELEVATE FOOD PRODUCTS 6"" OF FLOOR AND 6"" AWAY FROM WALLS IN REAR STORAGE AREA AND INSIDE WALK-IN COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST DETAIL CLEAN FLOOR UNDERNEATH PALLETS INSIDE WALK-IN COOLER AND BEHIND ALL HEAVY EQUIPMENT. MUST REPAIR OR REPLACE BROKEN FLOOR TILES INSIDE WALK-IN COOLER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR VENTILATION IN EMPLOYEE'S BATHROOM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: MUST REMOVED CLUTTER AND UNNECESSARY ARTICLES FROM REAR FOOD STORAGE AREA TO PREVENT RODENT HARBORAGE.",41.94703469478057,-87.65447049271776,"(41.94703469478057, -87.65447049271776)"
1092295,NEW MYLE ASIAN-CUISINE,JOY YEE,2032788,Restaurant,Risk 1 (High),1465 W IRVING PARK RD,CHICAGO,IL,60613,02/11/2013,Canvass,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS FOUND AT IMPROPER TEMPERATURE COOKED CHICKEN INTERNAL TEMPERATURE 49.7 ON PLASTIC CONTAINER SITTING ON PREP TABLE IN KITCHEN AREA. MANAGER IMMEDIATELY AND VOLUNTARILY DISCARDED AND DENATURATE FOOD. APROXIMATELY WEIGHT 10LBS TOTAL COST $40 DOLLARS.  UNABLE TO PROVIDE A TEMPERATURE LOGS. CRITICAL CITATION ISSUED   7-38-005(A) MUST MAINTAIN HOT POTENTIALLY HAZARDOUS FOOD AT 140F OR ABOVE. | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: FOUND LOW TEMPERATURE DISH MACHINE NOT PROPERLY SANITIZING. NO CHLORINE SANITIZER WAS OBSERVED AT FINAL RINSE FOR THE LOW TEMPERATURE DISH MACHINE, 0PPM ON TEST STRIP. DISHWASHER WAS IN USE AT TIME OF INSPECTION. CRITICAL VIOLATION ISSUED 7-38-030. MUST REPAIR SO THAT IT MAINTAINS A FINAL RINSE OF 100PPM CHORINE. | 9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: PREMISES OPERATING WITHOUT HOT RUNNING WATER AT THIS TIME OF INSPECTION. WATER TEMPERATURE 38.1F AT 3-COMPARTMENT SINK. CRITICAL VIOLATION ISSUED 7-38-030. MUST RESTORE HOT RUNNING WATER TO ALL SINKS AND INSTRUCTED TO OPERATE WITH HOT RUNNING WATER AT ALL TIMES PER CITY CODE. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD(ICE) NOT PROTECTED FROM CONTAMINATION. NOTED GREYISH PINKISH SLIMY SUBSTANCE ON THE INNER LINNING OF ICE MACHINE DRIPPING ONTO THE ICE. NOTED INTERIOR OF ICE MACHINE RUSTED. SERIOUS CITATION ISSUED 7-38-005(A) MUST DISCARD ICE.  WASH, RINSE AND SANITIZE ICE MACHINE AND MAINTAIN CLEAN AT ALL TIMES TO PREVENT CONTAMINATION. | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM 10/23/12 INSPECTION (REPORT #1198511) NOT CORRECTED: #30 ALL PREPARED FOODS MUST BE LABLED AND DATED. #34: FLOORS IN THE FOLOWING AREAS FOUND WITH DIRT, DEBRIS, FOOD DEBRIS AND EXCESSIVE GREASE: UNDER COOKS LINE, UNDER ALL REAR STORAGE SHELVING AND TALL REACH IN COOLER, AT ICE MACHINE, UNDER BULK FOOD CONTAINERS, UNDER DISH MACHINE. MUST CLEAN AND MAINTAIN ALL. SERIOUS VIOLATION. 7-42-090. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL BULK AND INGREDIENT CONTAINERS WITH CONTENTS NAME. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST RELOCATE PAPER TOWEL DISPENSERS FROM ABOVE 3 COMPARTMENT SINK DRAINBOARD AND FRONT AREA PREP COUNTER.    MUST PROVIDE ADDITIONAL RAISED SHELVING TO KEEP FOOD PRODUCT 6"" OFF FLOOR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND MAINTAIN ALL INTERIOR AND EXTERIOR SURFACES OF COOLERS, FREEZERS, COUNTERS/SHELVES, PREP TABLES (INCLUDING UNDERNEATH) AND ALL COOKING EQUIPMENT. REMOVE ALL FOOD DEBRIS, GREASE ETC. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: KITCHEN PREP COOLER MISSING CONSPICUOUSLY PLACED THERMOMETER, MUST PROVIDE. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: MOIST WIPING CLOTHS STORED ON PREP TABLES, MUST STORE IN SANITIZING SOLUTION. ICE SCOOP STORED ON ICE. MUST STORE IN A CLEAN, COVERED CONTAINER.",41.954209782745,-87.66676356321345,"(41.954209782745, -87.66676356321345)"
